"pk";"final_hostname";"final_ip";"_time";"final_ip_type";"final_ip_subnet_network_type";"final_ip_zone";"final_ip_zone_location";"metisCreatedDate";"shortDescription";"primarySupportGroup";"primaryUsedBy";"ComputerDn";"OrgUnitDn";"LocationFromAd_L";"LocationFromAd_City";"CountryFromAd";"LocationAbbreviation";"OuObjectDescription";"FromApplicationOu"
"af-00045";"af-00045";"10.104.161.237";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Vorreinigen Markert 1.1";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00045,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00046";"af-00046";"10.104.161.238";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Rüstplatz Linie 2.3";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00046,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00047";"af-00047";"10.104.161.239";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Rüstplatz Linie 2.4";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00047,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00048";"af-00048";"10.104.161.240";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Rüstplatz Linie 1.3";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00048,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00050";"af-00050";"10.104.161.242";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Honmaschine ELHA 1";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00050,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00051";"af-00051";"10.104.161.243";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Honmaschine Messplatz 1";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00051,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00053";"af-00053";"10.104.161.248";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"BAZ 1.6 VSP40";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00053,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00054";"af-00054";"10.104.161.249";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"BAZ 1.6 VPP40";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00054,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00055";"af-00055";"10.104.161.250";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"BAZ 2.6 VPP40";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00055,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00056";"af-00056";"10.104.161.251";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-303_FERTIGUNG-SOFLEX";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"BAZ 2.6 VSP40";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-00056,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-y1181";"af-y1181";"10.104.168.33";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-300_FERTIGUNG-MOE1";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Prüfstand RM535 Rechner 1";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-Y1181,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-y1182";"af-y1182";"10.104.168.37";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-300_FERTIGUNG-MOE1";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Prüfstand RM535 Rechner 2";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-Y1182,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-y1120";"af-y1120";"10.104.168.42";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-300_FERTIGUNG-MOE1";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Kelch Voreinstellgerät";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-y1120,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-x1019";"af-x1019";"10.104.168.44";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-300_FERTIGUNG-MOE1";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Parametrierstation M4";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-X1019,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-y1258";"af-y1258";"10.104.170.28";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-301_FERTIGUNG-MOE2";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Traub TNX65 Nr. 1";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-Y1258,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-x1196";"af-x1196";"10.104.170.47";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-301_FERTIGUNG-MOE2";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"ATMO SPS Leitrechner L1";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=af-x1196,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-x1206";"af-x1206";"10.104.170.48";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-301_FERTIGUNG-MOE2";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"ATMO SPS Leitrechner L2";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-X1206,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00007";"af-00007";"10.104.170.57";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-301_FERTIGUNG-MOE2";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Prüfstand RM674";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-00007,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"af-00005";"af-00005";"10.104.170.58";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-AF-301_FERTIGUNG-MOE2";"DE_Af_Augsfeld";"2025-09-09T14:13:24.000+00:00";"Prüfstand B005";"ITM-DC-AF-AfP-TEF5 CSG";"Peter Nepf (AfP/MOE)";"CN=AF-00005,OU=Fertigung-PC,OU=Clientcomputers,OU=Af,DC=de,DC=bosch,DC=com";"OU=Af,DC=de,DC=bosch,DC=com";"Augsfeld";;"DE";"Af";"Location OU for Augsfeld, Germany";"False"
"ec0vm00050";"ec0vm00050";"10.105.0.48";"2025-11-06T16:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Testserver Sequence Generator";"ESX Server Service";"";"CN=EC0VM00050,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=de,DC=bosch,DC=com";;;;;;;"False"
"cervault11";"cervault11";"10.106.205.60";"2025-11-18T23:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Vault server version autodesk 2023";"ESX Server Service";"";"CN=CERVAULT11,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"po0vm00011";"po0vm00011";"10.107.148.221";"2025-11-16T12:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"ITM_Backup";"ESX Server Service";"";"CN=PO0VM00011,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=br,DC=bosch,DC=com";;;;;;;"False"
"po0vm00015";"po0vm00015";"10.107.148.227";"2025-11-17T15:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Armazem Vertical Wamas";"ESX Server Service";"";"CN=PO0VM00015,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=br,DC=bosch,DC=com";;;;;;;"False"
"udi4vm08";"udi4vm08";"10.109.23.106";"2025-10-23T13:00:00.000+0200";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Server for Smi Printer - Spool Robot";"ESX Server Service";"";"CN=UDI4VM08,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"udi4vm11";"udi4vm11";"10.109.23.112";"2025-11-19T01:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Server for Workflow and Qlik";"ESX Server Service";"";"CN=UDI4VM11,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"udi4as01";"udi4as01";"10.109.23.117";"2025-11-19T06:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"udi4vm0027";"udi4vm0027";"10.109.23.119";"2025-11-18T16:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Server for JSPIDER for Production Orders";"ESX Server Service";"";"CN=UDI4VM0027,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"udi4vm0024";"udi4vm0024";"10.109.23.96";"2025-11-18T21:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Server for JSPIDER for Office";"ESX Server Service";"";"CN=UDI4VM0024,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"nuef0119";"nuef0119";"10.11.180.86";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-NU-319_NUP1_FERTIGUNGSNETZ_DVE5_BAU142";"DE_Nu_Nuernberg";"2025-09-09T14:13:24.000+00:00";"DV-E5 - Deckellinie / Prozessauswertung, Umwandlung Rechner (NU0C3989) als NonPeacy -noRSA";"ITM-PS-NuP1-AM CSG";"Florian Buehling (NuP1/MOE31)";"CN=NUEF0119,OU=TDV,OU=Clientcomputers,OU=Nu,DC=de,DC=bosch,DC=com";"OU=Nu,DC=de,DC=bosch,DC=com";"Nuremberg";;"DE";"Nu";"Location OU for Nuremberg, Germany";"False"
"nuef0120";"nuef0120";"10.11.181.98";"2025-10-20T12:00:00.000+0200";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-NU-314_NUP1_FERTIGUNGSNETZ_COS_MUSTERBAU_BAU147";"DE_Nu_Nuernberg";"2025-09-09T14:13:24.000+00:00";"COS W7170 Studer Prog.Rechner147/0 -noRSA";"ITM-PS-NuP1-TEF CSG";"Patrick Weimann (NuP1/MSS)";"CN=NUEF0120,OU=TDV,OU=Clientcomputers,OU=Nu,DC=de,DC=bosch,DC=com";"OU=Nu,DC=de,DC=bosch,DC=com";"Nuremberg";;"DE";"Nu";"Location OU for Nuremberg, Germany";"False"
"htvnp078";"htvnp078";"10.11.26.209";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-09T14:13:24.000+00:00";"MMx GR Housing 4 Functiontest";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";"CN=HTVNP078,OU=Non-CI-Managed,OU=Clientcomputers,OU=Htv,DC=emea,DC=bosch,DC=com";"OU=Htv,DC=emea,DC=bosch,DC=com";"Hatvan";;"HU";"Htv";"Location OU for Hatvan, Hungary";"False"
"htvnp053";"htvnp053";"10.11.26.210";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"";"";"";"";"CN=HTVNP053,OU=Non-CI-Managed,OU=Clientcomputers,OU=Htv,DC=emea,DC=bosch,DC=com";"OU=Htv,DC=emea,DC=bosch,DC=com";"Hatvan";;"HU";"Htv";"Location OU for Hatvan, Hungary";"False"
"htvnp066";"htvnp066";"10.11.26.211";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"";"";"";"";"CN=HTVNP066,OU=Non-CI-Managed,OU=Clientcomputers,OU=Htv,DC=emea,DC=bosch,DC=com";"OU=Htv,DC=emea,DC=bosch,DC=com";"Hatvan";;"HU";"Htv";"Location OU for Hatvan, Hungary";"False"
"htvnp054";"htvnp054";"10.11.26.213";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-09T14:13:24.000+00:00";"MMx Labeling 4 Finetrimming";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";"CN=HTVNP054,OU=Clientcomputers,OU=Htv,DC=emea,DC=bosch,DC=com";"OU=Htv,DC=emea,DC=bosch,DC=com";"Hatvan";;"HU";"Htv";"Location OU for Hatvan, Hungary";"False"
"10.11.26.95";;"10.11.26.95";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-09T14:13:24.000+00:00";"MMx C12 Testchamber";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"10.11.26.96";;"10.11.26.96";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-13T03:03:34.000+00:00";"";"";"";;;;;;;;"False"
"10.11.26.97";;"10.11.26.97";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-09T14:13:24.000+00:00";"MMx C10 Testchamber";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"10.11.26.98";;"10.11.26.98";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-09T14:13:24.000+00:00";"MMx C09 Testchamber";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"10.11.26.99";;"10.11.26.99";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HTV-26_MMXSENSORS";"HU_Htv_Hatvan";"2025-09-09T14:13:24.000+00:00";"MMx C04 Testchamber";"ITM-AE-HTV CSG";"David Kurucz (HtvP/MSE3.3-P2)";;;;;;;;"False"
"nntapachet03";"nntapachet03";"10.111.192.54";"2025-11-18T12:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"ERP test app server";"ESX Server Service";"";"CN=NNTAPACHET03,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"nntapache08";"nntapache08";"10.111.192.57";"2025-11-19T06:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"ERP APACHE App";"ESX Server Service";"";"CN=NNTAPACHE08,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=emea,DC=bosch,DC=com";;;;;;;"False"
"nntm91p25";"nntm91p25";"10.111.194.49";"2025-10-22T11:00:00.000+0200";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"n\a";"Italy, Greece, Adria3";"";;;;;;;;"False"
"ti-x0031";"ti-x0031";"10.119.56.1";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 10 Adapter & Fes montage plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X0031,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x0035";"ti-x0035";"10.119.56.10";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 20 USS VDB 40 plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X0035,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x0038";"ti-x0038";"10.119.56.18";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 21 USS VDB 40 plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X0038,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x003b";"ti-x003b";"10.119.56.26";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 30 Gummi plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X003B,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x003f";"ti-x003f";"10.119.56.35";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 50 Spoiler OC plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X003F,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x003k";"ti-x003k";"10.119.56.45";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 60 Endkappe OC plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X003K,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x003z";"ti-x003z";"10.119.56.63";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-302_BAND_46";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M386 B46 station 70 HF-Cover plc";"ITM-ED-Ti CSG";"Jurgen Hayen (MA-WS/QMM)";"CN=TI-X003Z,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x004t";"ti-x004t";"10.119.58.12";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-306_BAND_47";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M390 B47 station 20 USS plc";"ITM-ED-Ti CSG";"Mike De Cuyper (RBBE/MFO-WB)";"CN=TI-X004T,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x0072";"ti-x0072";"10.119.58.135";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-307_BAND_48";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M394 B48 station 20 USS plc";"ITM-ED-Ti CSG";"Mike De Cuyper (RBBE/MFO-WB)";"CN=TI-X0072,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x0075";"ti-x0075";"10.119.58.138";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-307_BAND_48";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M394 B48 station 21 USS plc";"ITM-ED-Ti CSG";"Mike De Cuyper (RBBE/MFO-WB)";"CN=TI-X0075,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
"ti-x0078";"ti-x0078";"10.119.58.141";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-TI-307_BAND_48";"BE_Ti_Tienen";"2025-09-09T14:13:24.000+00:00";"M394 B48 station 30 Gummi plc";"ITM-ED-Ti CSG";"Mike De Cuyper (RBBE/MFO-WB)";"CN=TI-X0078,OU=NonPeacy,OU=Clientcomputers,OU=Ti,DC=emea,DC=bosch,DC=com";"OU=Ti,DC=emea,DC=bosch,DC=com";"Tienen";;"BE";"Ti";"Location OU for Tienen, Belgium";"False"
